"fecha","autoridad_ambiental","nombre_de_la_estaci_n","tecnolog_a","latitud","longitud","c_digo_del_departamento","departamento","c_digo_del_municipio","nombre_del_municipio","tipo_de_estaci_n","tiempo_de_exposici_n","variable","unidades","concentraci_n","geocoded_column"
"09/04/2012 12:00:00 a. m.","AMVA","BAR-Hosp. S.V. Paul","Manual","6.436","-75.333431","5","ANTIOQUIA","5079","BARBOSA","Fija","24","PM10","µg/m3","21.93","(6.436, -75.333431)"
"12/04/2012 12:00:00 a. m.","AMVA","BAR-Hosp. S.V. Paul","Manual","6.436","-75.333431","5","ANTIOQUIA","5079","BARBOSA","Fija","24","PM10","µg/m3","20.83","(6.436, -75.333431)"
"15/04/2012 12:00:00 a. m.","AMVA","BAR-Hosp. S.V. Paul","Manual","6.436","-75.333431","5","ANTIOQUIA","5079","BARBOSA","Fija","24","PM10","µg/m3","22.51","(6.436, -75.333431)"
"18/04/2012 12:00:00 a. m.","AMVA","BAR-Hosp. S.V. Paul","Manual","6.436","-75.333431","5","ANTIOQUIA","5079","BARBOSA","Fija","24","PM10","µg/m3","32.2","(6.436, -75.333431)"
"21/04/2012 12:00:00 a. m.","AMVA","BAR-Hosp. S.V. Paul","Manual","6.436","-75.333431","5","ANTIOQUIA","5079","BARBOSA","Fija","24","PM10","µg/m3","35.52","(6.436, -75.333431)"
"24/04/2012 12:00:00 a. m.","AMVA","BAR-Hosp. S.V. Paul","Manual","6.436","-75.333431","5","ANTIOQUIA","5079","BARBOSA","Fija","24","PM10","µg/m3","18.8","(6.436, -75.333431)"
"27/04/2012 12:00:00 a. m.","AMVA","BAR-Hosp. S.V. Paul","Manual","6.436","-75.333431","5","ANTIOQUIA","5079","BARBOSA","Fija","24","PM10","µg/m3","28.23","(6.436, -75.333431)"
"30/04/2012 12:00:00 a. m.","AMVA","BAR-Hosp. S.V. Paul","Manual","6.436","-75.333431","5","ANTIOQUIA","5079","BARBOSA","Fija","24","PM10","µg/m3","26.12","(6.436, -75.333431)"
"03/05/2012 12:00:00 a. m.","AMVA","BAR-Hosp. S.V. Paul","Manual","6.436","-75.333431","5","ANTIOQUIA","5079","BARBOSA","Fija","24","PM10","µg/m3","23.72","(6.436, -75.333431)"
"06/05/2012 12:00:00 a. m.","AMVA","BAR-Hosp. S.V. Paul","Manual","6.436","-75.333431","5","ANTIOQUIA","5079","BARBOSA","Fija","24","PM10","µg/m3","24.16","(6.436, -75.333431)"
"02/06/2012 12:00:00 a. m.","AMVA","BAR-Hosp. S.V. Paul","Manual","6.436","-75.333431","5","ANTIOQUIA","5079","BARBOSA","Fija","24","PM10","µg/m3","62.35","(6.436, -75.333431)"
"05/06/2012 12:00:00 a. m.","AMVA","BAR-Hosp. S.V. Paul","Manual","6.436","-75.333431","5","ANTIOQUIA","5079","BARBOSA","Fija","24","PM10","µg/m3","30.92","(6.436, -75.333431)"
"08/06/2012 12:00:00 a. m.","AMVA","BAR-Hosp. S.V. Paul","Manual","6.436","-75.333431","5","ANTIOQUIA","5079","BARBOSA","Fija","24","PM10","µg/m3","30.05","(6.436, -75.333431)"
"11/06/2012 12:00:00 a. m.","AMVA","BAR-Hosp. S.V. Paul","Manual","6.436","-75.333431","5","ANTIOQUIA","5079","BARBOSA","Fija","24","PM10","µg/m3","29.32","(6.436, -75.333431)"
"14/06/2012 12:00:00 a. m.","AMVA","BAR-Hosp. S.V. Paul","Manual","6.436","-75.333431","5","ANTIOQUIA","5079","BARBOSA","Fija","24","PM10","µg/m3","24.34","(6.436, -75.333431)"
"17/06/2012 12:00:00 a. m.","AMVA","BAR-Hosp. S.V. Paul","Manual","6.436","-75.333431","5","ANTIOQUIA","5079","BARBOSA","Fija","24","PM10","µg/m3","31.77","(6.436, -75.333431)"
"20/06/2012 12:00:00 a. m.","AMVA","BAR-Hosp. S.V. Paul","Manual","6.436","-75.333431","5","ANTIOQUIA","5079","BARBOSA","Fija","24","PM10","µg/m3","23.26","(6.436, -75.333431)"
"23/06/2012 12:00:00 a. m.","AMVA","BAR-Hosp. S.V. Paul","Manual","6.436","-75.333431","5","ANTIOQUIA","5079","BARBOSA","Fija","24","PM10","µg/m3","50.76","(6.436, -75.333431)"
"26/06/2012 12:00:00 a. m.","AMVA","BAR-Hosp. S.V. Paul","Manual","6.436","-75.333431","5","ANTIOQUIA","5079","BARBOSA","Fija","24","PM10","µg/m3","68.49","(6.436, -75.333431)"
"29/06/2012 12:00:00 a. m.","AMVA","BAR-Hosp. S.V. Paul","Manual","6.436","-75.333431","5","ANTIOQUIA","5079","BARBOSA","Fija","24","PM10","µg/m3","31.91","(6.436, -75.333431)"
"02/07/2012 12:00:00 a. m.","AMVA","BAR-Hosp. S.V. Paul","Manual","6.436","-75.333431","5","ANTIOQUIA","5079","BARBOSA","Fija","24","PM10","µg/m3","21.93","(6.436, -75.333431)"
"05/07/2012 12:00:00 a. m.","AMVA","BAR-Hosp. S.V. Paul","Manual","6.436","-75.333431","5","ANTIOQUIA","5079","BARBOSA","Fija","24","PM10","µg/m3","23.02","(6.436, -75.333431)"
"08/07/2012 12:00:00 a. m.","AMVA","BAR-Hosp. S.V. Paul","Manual","6.436","-75.333431","5","ANTIOQUIA","5079","BARBOSA","Fija","24","PM10","µg/m3","34.16","(6.436, -75.333431)"
"11/07/2012 12:00:00 a. m.","AMVA","BAR-Hosp. S.V. Paul","Manual","6.436","-75.333431","5","ANTIOQUIA","5079","BARBOSA","Fija","24","PM10","µg/m3","23.98","(6.436, -75.333431)"
"14/07/2012 12:00:00 a. m.","AMVA","BAR-Hosp. S.V. Paul","Manual","6.436","-75.333431","5","ANTIOQUIA","5079","BARBOSA","Fija","24","PM10","µg/m3","30.73","(6.436, -75.333431)"
"17/07/2012 12:00:00 a. m.","AMVA","BAR-Hosp. S.V. Paul","Manual","6.436","-75.333431","5","ANTIOQUIA","5079","BARBOSA","Fija","24","PM10","µg/m3","29.52","(6.436, -75.333431)"
"20/07/2012 12:00:00 a. m.","AMVA","BAR-Hosp. S.V. Paul","Manual","6.436","-75.333431","5","ANTIOQUIA","5079","BARBOSA","Fija","24","PM10","µg/m3","45.65","(6.436, -75.333431)"
"23/07/2012 12:00:00 a. m.","AMVA","BAR-Hosp. S.V. Paul","Manual","6.436","-75.333431","5","ANTIOQUIA","5079","BARBOSA","Fija","24","PM10","µg/m3","26.91","(6.436, -75.333431)"
"26/07/2012 12:00:00 a. m.","AMVA","BAR-Hosp. S.V. Paul","Manual","6.436","-75.333431","5","ANTIOQUIA","5079","BARBOSA","Fija","24","PM10","µg/m3","50.95","(6.436, -75.333431)"
"29/07/2012 12:00:00 a. m.","AMVA","BAR-Hosp. S.V. Paul","Manual","6.436","-75.333431","5","ANTIOQUIA","5079","BARBOSA","Fija","24","PM10","µg/m3","21.75","(6.436, -75.333431)"
"01/08/2012 12:00:00 a. m.","AMVA","BAR-Hosp. S.V. Paul","Manual","6.436","-75.333431","5","ANTIOQUIA","5079","BARBOSA","Fija","24","PM10","µg/m3","29.28","(6.436, -75.333431)"
"04/08/2012 12:00:00 a. m.","AMVA","BAR-Hosp. S.V. Paul","Manual","6.436","-75.333431","5","ANTIOQUIA","5079","BARBOSA","Fija","24","PM10","µg/m3","47.35","(6.436, -75.333431)"
"07/08/2012 12:00:00 a. m.","AMVA","BAR-Hosp. S.V. Paul","Manual","6.436","-75.333431","5","ANTIOQUIA","5079","BARBOSA","Fija","24","PM10","µg/m3","25.37","(6.436, -75.333431)"
"10/08/2012 12:00:00 a. m.","AMVA","BAR-Hosp. S.V. Paul","Manual","6.436","-75.333431","5","ANTIOQUIA","5079","BARBOSA","Fija","24","PM10","µg/m3","26.91","(6.436, -75.333431)"
"13/08/2012 12:00:00 a. m.","AMVA","BAR-Hosp. S.V. Paul","Manual","6.436","-75.333431","5","ANTIOQUIA","5079","BARBOSA","Fija","24","PM10","µg/m3","26.17","(6.436, -75.333431)"
"16/08/2012 12:00:00 a. m.","AMVA","BAR-Hosp. S.V. Paul","Manual","6.436","-75.333431","5","ANTIOQUIA","5079","BARBOSA","Fija","24","PM10","µg/m3","29.76","(6.436, -75.333431)"
"19/08/2012 12:00:00 a. m.","AMVA","BAR-Hosp. S.V. Paul","Manual","6.436","-75.333431","5","ANTIOQUIA","5079","BARBOSA","Fija","24","PM10","µg/m3","20.08","(6.436, -75.333431)"
"22/08/2012 12:00:00 a. m.","AMVA","BAR-Hosp. S.V. Paul","Manual","6.436","-75.333431","5","ANTIOQUIA","5079","BARBOSA","Fija","24","PM10","µg/m3","26.08","(6.436, -75.333431)"
"25/08/2012 12:00:00 a. m.","AMVA","BAR-Hosp. S.V. Paul","Manual","6.436","-75.333431","5","ANTIOQUIA","5079","BARBOSA","Fija","24","PM10","µg/m3","29.19","(6.436, -75.333431)"
"28/08/2012 12:00:00 a. m.","AMVA","BAR-Hosp. S.V. Paul","Manual","6.436","-75.333431","5","ANTIOQUIA","5079","BARBOSA","Fija","24","PM10","µg/m3","34.56","(6.436, -75.333431)"
"03/09/2012 12:00:00 a. m.","AMVA","BAR-Hosp. S.V. Paul","Manual","6.436","-75.333431","5","ANTIOQUIA","5079","BARBOSA","Fija","24","PM10","µg/m3","31.7","(6.436, -75.333431)"
"06/09/2012 12:00:00 a. m.","AMVA","BAR-Hosp. S.V. Paul","Manual","6.436","-75.333431","5","ANTIOQUIA","5079","BARBOSA","Fija","24","PM10","µg/m3","25.68","(6.436, -75.333431)"
"09/09/2012 12:00:00 a. m.","AMVA","BAR-Hosp. S.V. Paul","Manual","6.436","-75.333431","5","ANTIOQUIA","5079","BARBOSA","Fija","24","PM10","µg/m3","22.86","(6.436, -75.333431)"
"12/09/2012 12:00:00 a. m.","AMVA","BAR-Hosp. S.V. Paul","Manual","6.436","-75.333431","5","ANTIOQUIA","5079","BARBOSA","Fija","24","PM10","µg/m3","33.77","(6.436, -75.333431)"
"15/09/2012 12:00:00 a. m.","AMVA","BAR-Hosp. S.V. Paul","Manual","6.436","-75.333431","5","ANTIOQUIA","5079","BARBOSA","Fija","24","PM10","µg/m3","57.8","(6.436, -75.333431)"
"18/09/2012 12:00:00 a. m.","AMVA","BAR-Hosp. S.V. Paul","Manual","6.436","-75.333431","5","ANTIOQUIA","5079","BARBOSA","Fija","24","PM10","µg/m3","29.63","(6.436, -75.333431)"
"21/09/2012 12:00:00 a. m.","AMVA","BAR-Hosp. S.V. Paul","Manual","6.436","-75.333431","5","ANTIOQUIA","5079","BARBOSA","Fija","24","PM10","µg/m3","18.61","(6.436, -75.333431)"
"24/09/2012 12:00:00 a. m.","AMVA","BAR-Hosp. S.V. Paul","Manual","6.436","-75.333431","5","ANTIOQUIA","5079","BARBOSA","Fija","24","PM10","µg/m3","26.31","(6.436, -75.333431)"
"27/09/2012 12:00:00 a. m.","AMVA","BAR-Hosp. S.V. Paul","Manual","6.436","-75.333431","5","ANTIOQUIA","5079","BARBOSA","Fija","24","PM10","µg/m3","53.56","(6.436, -75.333431)"
"30/09/2012 12:00:00 a. m.","AMVA","BAR-Hosp. S.V. Paul","Manual","6.436","-75.333431","5","ANTIOQUIA","5079","BARBOSA","Fija","24","PM10","µg/m3","44.62","(6.436, -75.333431)"
"03/10/2012 12:00:00 a. m.","AMVA","BAR-Hosp. S.V. Paul","Manual","6.436","-75.333431","5","ANTIOQUIA","5079","BARBOSA","Fija","24","PM10","µg/m3","17.44","(6.436, -75.333431)"
"06/10/2012 12:00:00 a. m.","AMVA","BAR-Hosp. S.V. Paul","Manual","6.436","-75.333431","5","ANTIOQUIA","5079","BARBOSA","Fija","24","PM10","µg/m3","28.42","(6.436, -75.333431)"
"09/10/2012 12:00:00 a. m.","AMVA","BAR-Hosp. S.V. Paul","Manual","6.436","-75.333431","5","ANTIOQUIA","5079","BARBOSA","Fija","24","PM10","µg/m3","23.59","(6.436, -75.333431)"
"12/10/2012 12:00:00 a. m.","AMVA","BAR-Hosp. S.V. Paul","Manual","6.436","-75.333431","5","ANTIOQUIA","5079","BARBOSA","Fija","24","PM10","µg/m3","21.84","(6.436, -75.333431)"
"15/10/2012 12:00:00 a. m.","AMVA","BAR-Hosp. S.V. Paul","Manual","6.436","-75.333431","5","ANTIOQUIA","5079","BARBOSA","Fija","24","PM10","µg/m3","39.02","(6.436, -75.333431)"
"18/10/2012 12:00:00 a. m.","AMVA","BAR-Hosp. S.V. Paul","Manual","6.436","-75.333431","5","ANTIOQUIA","5079","BARBOSA","Fija","24","PM10","µg/m3","22.08","(6.436, -75.333431)"
"24/10/2012 12:00:00 a. m.","AMVA","BAR-Hosp. S.V. Paul","Manual","6.436","-75.333431","5","ANTIOQUIA","5079","BARBOSA","Fija","24","PM10","µg/m3","38.28","(6.436, -75.333431)"
"27/10/2012 12:00:00 a. m.","AMVA","BAR-Hosp. S.V. Paul","Manual","6.436","-75.333431","5","ANTIOQUIA","5079","BARBOSA","Fija","24","PM10","µg/m3","24.12","(6.436, -75.333431)"
"30/10/2012 12:00:00 a. m.","AMVA","BAR-Hosp. S.V. Paul","Manual","6.436","-75.333431","5","ANTIOQUIA","5079","BARBOSA","Fija","24","PM10","µg/m3","18.63","(6.436, -75.333431)"
"02/11/2012 12:00:00 a. m.","AMVA","BAR-Hosp. S.V. Paul","Manual","6.436","-75.333431","5","ANTIOQUIA","5079","BARBOSA","Fija","24","PM10","µg/m3","10.53","(6.436, -75.333431)"
"05/11/2012 12:00:00 a. m.","AMVA","BAR-Hosp. S.V. Paul","Manual","6.436","-75.333431","5","ANTIOQUIA","5079","BARBOSA","Fija","24","PM10","µg/m3","33.84","(6.436, -75.333431)"
"08/11/2012 12:00:00 a. m.","AMVA","BAR-Hosp. S.V. Paul","Manual","6.436","-75.333431","5","ANTIOQUIA","5079","BARBOSA","Fija","24","PM10","µg/m3","45.13","(6.436, -75.333431)"
"11/11/2012 12:00:00 a. m.","AMVA","BAR-Hosp. S.V. Paul","Manual","6.436","-75.333431","5","ANTIOQUIA","5079","BARBOSA","Fija","24","PM10","µg/m3","20.31","(6.436, -75.333431)"
"14/11/2012 12:00:00 a. m.","AMVA","BAR-Hosp. S.V. Paul","Manual","6.436","-75.333431","5","ANTIOQUIA","5079","BARBOSA","Fija","24","PM10","µg/m3","29.22","(6.436, -75.333431)"
"17/11/2012 12:00:00 a. m.","AMVA","BAR-Hosp. S.V. Paul","Manual","6.436","-75.333431","5","ANTIOQUIA","5079","BARBOSA","Fija","24","PM10","µg/m3","21.68","(6.436, -75.333431)"
"20/11/2012 12:00:00 a. m.","AMVA","BAR-Hosp. S.V. Paul","Manual","6.436","-75.333431","5","ANTIOQUIA","5079","BARBOSA","Fija","24","PM10","µg/m3","23.57","(6.436, -75.333431)"
"23/11/2012 12:00:00 a. m.","AMVA","BAR-Hosp. S.V. Paul","Manual","6.436","-75.333431","5","ANTIOQUIA","5079","BARBOSA","Fija","24","PM10","µg/m3","23.91","(6.436, -75.333431)"
"26/11/2012 12:00:00 a. m.","AMVA","BAR-Hosp. S.V. Paul","Manual","6.436","-75.333431","5","ANTIOQUIA","5079","BARBOSA","Fija","24","PM10","µg/m3","25.84","(6.436, -75.333431)"
"29/11/2012 12:00:00 a. m.","AMVA","BAR-Hosp. S.V. Paul","Manual","6.436","-75.333431","5","ANTIOQUIA","5079","BARBOSA","Fija","24","PM10","µg/m3","23.58","(6.436, -75.333431)"
"02/12/2012 12:00:00 a. m.","AMVA","BAR-Hosp. S.V. Paul","Manual","6.436","-75.333431","5","ANTIOQUIA","5079","BARBOSA","Fija","24","PM10","µg/m3","26.33","(6.436, -75.333431)"
"05/12/2012 12:00:00 a. m.","AMVA","BAR-Hosp. S.V. Paul","Manual","6.436","-75.333431","5","ANTIOQUIA","5079","BARBOSA","Fija","24","PM10","µg/m3","23.72","(6.436, -75.333431)"
"08/12/2012 12:00:00 a. m.","AMVA","BAR-Hosp. S.V. Paul","Manual","6.436","-75.333431","5","ANTIOQUIA","5079","BARBOSA","Fija","24","PM10","µg/m3","28.13","(6.436, -75.333431)"
"11/12/2012 12:00:00 a. m.","AMVA","BAR-Hosp. S.V. Paul","Manual","6.436","-75.333431","5","ANTIOQUIA","5079","BARBOSA","Fija","24","PM10","µg/m3","33.07","(6.436, -75.333431)"
"14/12/2012 12:00:00 a. m.","AMVA","BAR-Hosp. S.V. Paul","Manual","6.436","-75.333431","5","ANTIOQUIA","5079","BARBOSA","Fija","24","PM10","µg/m3","39.36","(6.436, -75.333431)"
"17/12/2012 12:00:00 a. m.","AMVA","BAR-Hosp. S.V. Paul","Manual","6.436","-75.333431","5","ANTIOQUIA","5079","BARBOSA","Fija","24","PM10","µg/m3","27.9","(6.436, -75.333431)"
"20/12/2012 12:00:00 a. m.","AMVA","BAR-Hosp. S.V. Paul","Manual","6.436","-75.333431","5","ANTIOQUIA","5079","BARBOSA","Fija","24","PM10","µg/m3","13.75","(6.436, -75.333431)"
"23/12/2012 12:00:00 a. m.","AMVA","BAR-Hosp. S.V. Paul","Manual","6.436","-75.333431","5","ANTIOQUIA","5079","BARBOSA","Fija","24","PM10","µg/m3","21.46","(6.436, -75.333431)"
"26/12/2012 12:00:00 a. m.","AMVA","BAR-Hosp. S.V. Paul","Manual","6.436","-75.333431","5","ANTIOQUIA","5079","BARBOSA","Fija","24","PM10","µg/m3","21.91","(6.436, -75.333431)"
"01/01/2013 12:00:00 a. m.","AMVA","BAR-Hosp. S.V. Paul","Manual","6.436","-75.333431","5","ANTIOQUIA","5079","BARBOSA","Fija","24","PM10","µg/m3","22.99","(6.436, -75.333431)"
"04/01/2013 12:00:00 a. m.","AMVA","BAR-Hosp. S.V. Paul","Manual","6.436","-75.333431","5","ANTIOQUIA","5079","BARBOSA","Fija","24","PM10","µg/m3","34.61","(6.436, -75.333431)"
"07/01/2013 12:00:00 a. m.","AMVA","BAR-Hosp. S.V. Paul","Manual","6.436","-75.333431","5","ANTIOQUIA","5079","BARBOSA","Fija","24","PM10","µg/m3","32.24","(6.436, -75.333431)"
"10/01/2013 12:00:00 a. m.","AMVA","BAR-Hosp. S.V. Paul","Manual","6.436","-75.333431","5","ANTIOQUIA","5079","BARBOSA","Fija","24","PM10","µg/m3","40.7","(6.436, -75.333431)"
"13/01/2013 12:00:00 a. m.","AMVA","BAR-Hosp. S.V. Paul","Manual","6.436","-75.333431","5","ANTIOQUIA","5079","BARBOSA","Fija","24","PM10","µg/m3","33.47","(6.436, -75.333431)"
"16/01/2013 12:00:00 a. m.","AMVA","BAR-Hosp. S.V. Paul","Manual","6.436","-75.333431","5","ANTIOQUIA","5079","BARBOSA","Fija","24","PM10","µg/m3","33.56","(6.436, -75.333431)"
"22/01/2013 12:00:00 a. m.","AMVA","BAR-Hosp. S.V. Paul","Manual","6.436","-75.333431","5","ANTIOQUIA","5079","BARBOSA","Fija","24","PM10","µg/m3","43.04","(6.436, -75.333431)"
"25/01/2013 12:00:00 a. m.","AMVA","BAR-Hosp. S.V. Paul","Manual","6.436","-75.333431","5","ANTIOQUIA","5079","BARBOSA","Fija","24","PM10","µg/m3","37.78","(6.436, -75.333431)"
"28/01/2013 12:00:00 a. m.","AMVA","BAR-Hosp. S.V. Paul","Manual","6.436","-75.333431","5","ANTIOQUIA","5079","BARBOSA","Fija","24","PM10","µg/m3","39.11","(6.436, -75.333431)"
"31/01/2013 12:00:00 a. m.","AMVA","BAR-Hosp. S.V. Paul","Manual","6.436","-75.333431","5","ANTIOQUIA","5079","BARBOSA","Fija","24","PM10","µg/m3","33.94","(6.436, -75.333431)"
"02/03/2013 12:00:00 a. m.","AMVA","BAR-Hosp. S.V. Paul","Manual","6.436","-75.333431","5","ANTIOQUIA","5079","BARBOSA","Fija","24","PM10","µg/m3","32.8","(6.436, -75.333431)"
"05/03/2013 12:00:00 a. m.","AMVA","BAR-Hosp. S.V. Paul","Manual","6.436","-75.333431","5","ANTIOQUIA","5079","BARBOSA","Fija","24","PM10","µg/m3","30.41","(6.436, -75.333431)"
"08/03/2013 12:00:00 a. m.","AMVA","BAR-Hosp. S.V. Paul","Manual","6.436","-75.333431","5","ANTIOQUIA","5079","BARBOSA","Fija","24","PM10","µg/m3","53.12","(6.436, -75.333431)"
"11/03/2013 12:00:00 a. m.","AMVA","BAR-Hosp. S.V. Paul","Manual","6.436","-75.333431","5","ANTIOQUIA","5079","BARBOSA","Fija","24","PM10","µg/m3","35.77","(6.436, -75.333431)"
"14/03/2013 12:00:00 a. m.","AMVA","BAR-Hosp. S.V. Paul","Manual","6.436","-75.333431","5","ANTIOQUIA","5079","BARBOSA","Fija","24","PM10","µg/m3","36.25","(6.436, -75.333431)"
"17/03/2013 12:00:00 a. m.","AMVA","BAR-Hosp. S.V. Paul","Manual","6.436","-75.333431","5","ANTIOQUIA","5079","BARBOSA","Fija","24","PM10","µg/m3","21.95","(6.436, -75.333431)"
"20/03/2013 12:00:00 a. m.","AMVA","BAR-Hosp. S.V. Paul","Manual","6.436","-75.333431","5","ANTIOQUIA","5079","BARBOSA","Fija","24","PM10","µg/m3","32.72","(6.436, -75.333431)"
"23/03/2013 12:00:00 a. m.","AMVA","BAR-Hosp. S.V. Paul","Manual","6.436","-75.333431","5","ANTIOQUIA","5079","BARBOSA","Fija","24","PM10","µg/m3","41.56","(6.436, -75.333431)"
"26/03/2013 12:00:00 a. m.","AMVA","BAR-Hosp. S.V. Paul","Manual","6.436","-75.333431","5","ANTIOQUIA","5079","BARBOSA","Fija","24","PM10","µg/m3","46.41","(6.436, -75.333431)"
"29/03/2013 12:00:00 a. m.","AMVA","BAR-Hosp. S.V. Paul","Manual","6.436","-75.333431","5","ANTIOQUIA","5079","BARBOSA","Fija","24","PM10","µg/m3","29.37","(6.436, -75.333431)"
"02/04/2013 12:00:00 a. m.","AMVA","BAR-Hosp. S.V. Paul","Manual","6.436","-75.333431","5","ANTIOQUIA","5079","BARBOSA","Fija","24","PM10","µg/m3","20.34","(6.436, -75.333431)"
"04/04/2013 12:00:00 a. m.","AMVA","BAR-Hosp. S.V. Paul","Manual","6.436","-75.333431","5","ANTIOQUIA","5079","BARBOSA","Fija","24","PM10","µg/m3","38.83","(6.436, -75.333431)"
"07/04/2013 12:00:00 a. m.","AMVA","BAR-Hosp. S.V. Paul","Manual","6.436","-75.333431","5","ANTIOQUIA","5079","BARBOSA","Fija","24","PM10","µg/m3","32.33","(6.436, -75.333431)"
"10/04/2013 12:00:00 a. m.","AMVA","BAR-Hosp. S.V. Paul","Manual","6.436","-75.333431","5","ANTIOQUIA","5079","BARBOSA","Fija","24","PM10","µg/m3","31.32","(6.436, -75.333431)"
"13/04/2013 12:00:00 a. m.","AMVA","BAR-Hosp. S.V. Paul","Manual","6.436","-75.333431","5","ANTIOQUIA","5079","BARBOSA","Fija","24","PM10","µg/m3","42.28","(6.436, -75.333431)"
"16/04/2013 12:00:00 a. m.","AMVA","BAR-Hosp. S.V. Paul","Manual","6.436","-75.333431","5","ANTIOQUIA","5079","BARBOSA","Fija","24","PM10","µg/m3","27.07","(6.436, -75.333431)"
"19/04/2013 12:00:00 a. m.","AMVA","BAR-Hosp. S.V. Paul","Manual","6.436","-75.333431","5","ANTIOQUIA","5079","BARBOSA","Fija","24","PM10","µg/m3","44.65","(6.436, -75.333431)"
"25/04/2013 12:00:00 a. m.","AMVA","BAR-Hosp. S.V. Paul","Manual","6.436","-75.333431","5","ANTIOQUIA","5079","BARBOSA","Fija","24","PM10","µg/m3","23.89","(6.436, -75.333431)"
"28/04/2013 12:00:00 a. m.","AMVA","BAR-Hosp. S.V. Paul","Manual","6.436","-75.333431","5","ANTIOQUIA","5079","BARBOSA","Fija","24","PM10","µg/m3","27.04","(6.436, -75.333431)"
"01/05/2013 12:00:00 a. m.","AMVA","BAR-Hosp. S.V. Paul","Manual","6.436","-75.333431","5","ANTIOQUIA","5079","BARBOSA","Fija","24","PM10","µg/m3","35.5","(6.436, -75.333431)"
"04/05/2013 12:00:00 a. m.","AMVA","BAR-Hosp. S.V. Paul","Manual","6.436","-75.333431","5","ANTIOQUIA","5079","BARBOSA","Fija","24","PM10","µg/m3","29.45","(6.436, -75.333431)"
"07/05/2013 12:00:00 a. m.","AMVA","BAR-Hosp. S.V. Paul","Manual","6.436","-75.333431","5","ANTIOQUIA","5079","BARBOSA","Fija","24","PM10","µg/m3","23.41","(6.436, -75.333431)"
"10/05/2013 12:00:00 a. m.","AMVA","BAR-Hosp. S.V. Paul","Manual","6.436","-75.333431","5","ANTIOQUIA","5079","BARBOSA","Fija","24","PM10","µg/m3","17.9","(6.436, -75.333431)"
"13/05/2013 12:00:00 a. m.","AMVA","BAR-Hosp. S.V. Paul","Manual","6.436","-75.333431","5","ANTIOQUIA","5079","BARBOSA","Fija","24","PM10","µg/m3","19.48","(6.436, -75.333431)"
"16/05/2013 12:00:00 a. m.","AMVA","BAR-Hosp. S.V. Paul","Manual","6.436","-75.333431","5","ANTIOQUIA","5079","BARBOSA","Fija","24","PM10","µg/m3","26.29","(6.436, -75.333431)"
"19/05/2013 12:00:00 a. m.","AMVA","BAR-Hosp. S.V. Paul","Manual","6.436","-75.333431","5","ANTIOQUIA","5079","BARBOSA","Fija","24","PM10","µg/m3","15.7","(6.436, -75.333431)"
"22/05/2013 12:00:00 a. m.","AMVA","BAR-Hosp. S.V. Paul","Manual","6.436","-75.333431","5","ANTIOQUIA","5079","BARBOSA","Fija","24","PM10","µg/m3","18.66","(6.436, -75.333431)"
"25/05/2013 12:00:00 a. m.","AMVA","BAR-Hosp. S.V. Paul","Manual","6.436","-75.333431","5","ANTIOQUIA","5079","BARBOSA","Fija","24","PM10","µg/m3","26.53","(6.436, -75.333431)"
"28/05/2013 12:00:00 a. m.","AMVA","BAR-Hosp. S.V. Paul","Manual","6.436","-75.333431","5","ANTIOQUIA","5079","BARBOSA","Fija","24","PM10","µg/m3","28.23","(6.436, -75.333431)"
"31/05/2013 12:00:00 a. m.","AMVA","BAR-Hosp. S.V. Paul","Manual","6.436","-75.333431","5","ANTIOQUIA","5079","BARBOSA","Fija","24","PM10","µg/m3","21.19","(6.436, -75.333431)"
"03/06/2013 12:00:00 a. m.","AMVA","BAR-Hosp. S.V. Paul","Manual","6.436","-75.333431","5","ANTIOQUIA","5079","BARBOSA","Fija","24","PM10","µg/m3","33.29","(6.436, -75.333431)"
"06/06/2013 12:00:00 a. m.","AMVA","BAR-Hosp. S.V. Paul","Manual","6.436","-75.333431","5","ANTIOQUIA","5079","BARBOSA","Fija","24","PM10","µg/m3","25.16","(6.436, -75.333431)"
"09/06/2013 12:00:00 a. m.","AMVA","BAR-Hosp. S.V. Paul","Manual","6.436","-75.333431","5","ANTIOQUIA","5079","BARBOSA","Fija","24","PM10","µg/m3","26.13","(6.436, -75.333431)"
"12/06/2013 12:00:00 a. m.","AMVA","BAR-Hosp. S.V. Paul","Manual","6.436","-75.333431","5","ANTIOQUIA","5079","BARBOSA","Fija","24","PM10","µg/m3","15.46","(6.436, -75.333431)"
"15/06/2013 12:00:00 a. m.","AMVA","BAR-Hosp. S.V. Paul","Manual","6.436","-75.333431","5","ANTIOQUIA","5079","BARBOSA","Fija","24","PM10","µg/m3","20.21","(6.436, -75.333431)"
"18/06/2013 12:00:00 a. m.","AMVA","BAR-Hosp. S.V. Paul","Manual","6.436","-75.333431","5","ANTIOQUIA","5079","BARBOSA","Fija","24","PM10","µg/m3","30.88","(6.436, -75.333431)"
"21/06/2013 12:00:00 a. m.","AMVA","BAR-Hosp. S.V. Paul","Manual","6.436","-75.333431","5","ANTIOQUIA","5079","BARBOSA","Fija","24","PM10","µg/m3","31.79","(6.436, -75.333431)"
"24/06/2013 12:00:00 a. m.","AMVA","BAR-Hosp. S.V. Paul","Manual","6.436","-75.333431","5","ANTIOQUIA","5079","BARBOSA","Fija","24","PM10","µg/m3","20.31","(6.436, -75.333431)"
